-0.094748,-0.058463,0
-0.64995,0.47063,1
-0.33389,-0.33278,1
-0.13782,0.19751,1
0.15331,0.49056,1
-0.48875,-0.15573,1
-0.19737,0.13757,1
-0.16709,-0.48012,1
0.12228,-0.63532,1
0.66614,-0.35963,1
0.2773,-0.28783,1
0.031372,-0.24242,1
0.29867,-0.29178,1
-0.024124,-0.23217,1
-0.4968,-0.14489,1
-0.19941,-0.035562,1
-0.23773,0.033987,1
-0.55617,0.61196,1
0.1327,-0.63835,1
-0.055157,-0.096293,0
0.16739,0.047725,1
0.43616,0.22165,1
-0.36741,-0.29836,1
0.11587,0.014384,0
-0.072578,-0.10757,1
-0.63709,0.5088,1
-0.27264,-0.39136,1
0.083168,-0.16658,0
0.15805,0.051431,1
0.2743,0.38985,1
0.082995,-0.16708,1
-0.051523,-0.55869,1
0.13336,-0.020467,0
-0.23855,0.26058,1
0.28403,0.38087,1
-0.0025878,0.3149,1
-0.64709,0.16654,1
0.0019651,0.31595,1
-0.27063,0.2532,1
-0.10723,0.17996,1
0.33919,0.32745,1
-0.061418,0.19509,1
-0.59571,0.018564,1
0.026789,0.22424,1
-0.20357,0.14813,1
0.1105,-0.1818,1
0.56149,0.046735,1
-0.28344,-0.38142,1
0.049193,-0.21286,1
0.19746,-0.13773,1
-0.019184,-0.24751,1
-0.020161,0.26456,1
0.1992,0.03564,1
0.031521,0.21063,1
0.25641,-0.024068,1
-0.40186,0.66291,1
0.65672,-0.44184,1
-0.66157,0.24893,1
0.0095358,-0.59141,1
-0.40454,0.66259,1
-0.65354,0.45654,1
0.66664,-0.32781,1
0.42303,-0.66005,1
-0.15101,0.20528,1
0.40138,0.26159,1
-0.047242,0.21586,1
-0.6443,0.15501,1
0.027063,0.22343,1
-0.23338,0.19689,1
-0.12865,-0.06353,1
-0.14133,0.10541,0
-0.14872,0.20392,1
-0.18223,0.65057,1
-0.093456,-0.5326,1
-0.13523,0.024118,0
0.3805,0.28443,1
0.40852,-0.6621,1
0.2263,-0.25239,1
0.56199,0.045865,1
-0.090932,-0.53425,1
0.25361,-0.22813,1
-0.20955,-0.031905,1
-0.23441,0.035884,1
-0.46063,0.65255,1
-0.0073915,-0.58298,1
-0.59483,0.57814,1
-0.48568,-0.15979,1
-0.016013,-0.11507,0
0.15916,0.050986,1
0.39212,0.27181,1
-0.29027,-0.37505,1
0.11736,0.011359,0
-0.054176,-0.15125,1
-0.12061,-0.066943,1
-0.068008,0.18614,1
-0.073204,0.16114,0
0.013793,0.57966,1
-0.20093,-0.45334,1
-0.11153,-0.023249,0
-0.2952,0.6656,1
-0.60775,0.045621,1
-0.15939,0.21029,1
0.18658,0.46489,1
-0.00047373,0.32724,1
-0.54527,-0.073679,1
0.00036279,0.32785,1
-0.21591,0.1687,1
-0.25411,0.27126,1
0.17288,0.47566,1
-0.62599,0.09325,1
-0.27596,0.2608,1
-0.18498,0.65115,1
-0.63573,0.51206,1
0.14552,-0.20203,1
-0.11198,0.13431,0
-0.17951,0.22253,1
0.10195,-0.14512,0
-0.49962,0.64066,1
0.48514,-0.64565,1
0.31705,-0.31884,1
0.58825,-0.0030601,1
0.06288,-0.61479,1
0.31871,-0.3169,1
0.25053,0.018248,1
-0.082955,0.62236,1
0.2703,-0.017573,1
0.58528,-0.58816,1
-0.18957,-0.039206,1
-0.24809,0.028319,1
0.015314,-0.27558,1
-0.64522,0.48649,1
-0.025257,-0.22877,1
0.35401,-0.66634,1
-0.61732,0.54793,1
-0.65568,0.20876,1
0.20463,-0.2383,1
0.59087,-0.0084154,1
-0.18208,-0.46846,1
0.24464,-0.21448,1
-0.05452,0.20492,1
0.65998,-0.2365,1
0.2919,-0.0091008,1
-0.61519,0.5513,1
0.061636,0.13316,1
0.24467,0.020077,1
0.29888,0.0052703,1
0.20038,0.45379,1
0.30137,-0.0060711,1
0.44416,-0.65625,1
0.26156,-0.27649,1
0.23868,0.021992,1
0.20594,0.44924,1
0.24276,-0.031186,1
0.29136,-0.66538,1
0.2584,-0.23531,1
-0.19027,-0.038944,1
-0.12071,0.12531,0
-0.099424,0.17557,1
0.060542,0.55333,1
-0.32037,-0.34617,1
-0.15087,0.054075,0
0.65834,-0.2251,1
0.095789,-0.17355,1
0.078991,-0.17201,1
0.22624,-0.1855,1
-0.050599,-0.16013,1
-0.51641,-0.11745,1
-0.48648,-0.15873,1
0.53521,-0.62467,1
0.6256,-0.092129,1
0.22849,-0.65885,1
-0.0834,-0.083303,1
-0.070265,0.18316,1
-0.071398,0.16016,0
-0.049258,0.60928,1
-0.10517,-0.52481,1
-0.083395,-0.083197,0
-0.061509,-0.09333,0
-0.010018,0.28927,1
-0.030319,0.13842,0
0.028036,0.57203,1
-0.11836,-0.51577,1
-0.065604,-0.12376,1
-0.66078,0.24253,1
0.064377,-0.61538,1
-0.21295,0.24365,1
0.24661,0.41468,1
-0.0011458,0.32248,1
-0.62497,0.090322,1
0.00089026,0.32323,1
-0.25381,0.22845,1
-0.067573,-0.090524,0
0.57293,0.026398,1
-0.48097,-0.16599,1
0.23565,-0.035171,1
0.14922,-0.050949,0
-0.07916,-0.092639,1
-0.18192,0.65051,1
-0.34301,0.6666,1
-0.18504,0.22595,1
0.082703,0.53957,1
-0.49904,-0.14184,1
-0.22343,0.18098,1
0.49527,0.14697,1
-0.51049,0.63639,1
0.64668,-0.1648,1
0.4212,-0.66033,1
-0.18173,-0.042166,1
0.01893,0.11364,0
0.31951,0.34702,1
-0.4269,-0.23253,1
0.057352,0.14347,1
-0.12424,0.0024739,0
-0.28454,0.2932,1
-0.20801,0.65555,1
-0.40164,-0.26129,1
-0.28788,0.27736,1
0.2157,-0.24543,1
0.5674,0.036376,1
-0.12015,-0.51453,1
0.24796,-0.21958,1
0.0031639,-0.12459,0
0.57613,0.020464,1
-0.42624,-0.2333,1
0.16691,-0.083134,1
0.1666,-0.083212,0
-0.058684,-0.14025,1
-0.034756,0.23638,1
0.20846,0.032292,1
0.26872,-0.018273,1
-0.51114,0.63612,1
0.047856,0.16706,1
0.6664,-0.35197,1
-0.003129,0.31249,1
0.44935,0.20581,1
-0.65137,0.46532,1
0.0028083,0.31109,1
0.17319,-0.21865,1
0.56773,0.035795,1
-0.19642,-0.45701,1
0.00016969,-0.33023,1
0.22576,-0.18474,1
-0.00014206,-0.33043,1
-0.29641,-0.0058191,1
-0.27301,0.016398,1
-0.10316,0.17767,1
0.19351,0.45935,1
-0.027656,0.24936,1
-0.47426,-0.17468,1
0.0088017,0.28397,1
-0.17905,0.10562,1
-0.10879,-0.072045,1
0.5804,0.012393,1
-0.51349,-0.12163,1
0.24809,-0.02832,1
0.14402,-0.041071,0
-0.08955,-0.069687,0
0.062824,-0.15554,0
0.035158,0.10578,0
-0.016616,0.5948,1
0.066304,-0.18842,1
0.11333,-0.63258,1
0.020641,0.24289,1
-0.26772,-0.013164,1
-0.27486,0.015615,1
-0.43432,0.65815,1
-0.14832,-0.49427,1
0.1285,0.50865,1
-0.66581,0.36675,1
-0.65536,0.20696,1
-0.42272,-0.23737,1
0.23923,0.42111,1
-0.18029,0.65016,1
-0.15395,0.20703,1
0.18519,0.466,1
-0.00092619,0.32388,1
-0.53753,-0.085881,1
0.00066059,0.32509,1
-0.21219,0.16256,1
-0.18325,-0.041588,1
-0.22669,0.040458,1
-0.53583,0.62434,1
0.13271,-0.63835,1
-0.6625,0.25718,1
-0.27826,-0.3862,1
-0.35861,0.66618,1
-0.53334,0.62567,1
0.65246,-0.46101,1
0.45117,-0.65476,1
-0.022297,0.26004,1
0.13347,0.061506,1
0.04508,0.17416,1
0.21781,-0.045992,1
-0.34129,0.66662,1
0.61477,-0.55195,1
-0.1077,-0.07252,1
-0.033951,0.14031,0
0.1004,0.52801,1
-0.23097,-0.42824,1
0.011843,0.27246,1
-0.099396,-0.048558,0
-0.18091,-0.042481,1
0.0013773,0.12231,0
0.28568,0.37933,1
-0.41114,-0.25062,1
0.048647,0.16505,1
-0.12641,0.0067897,0
0.10854,-0.18069,1
0.55687,0.05461,1
-0.27999,-0.38461,1
0.05022,-0.2113,1
0.1958,-0.1349,1
-0.019125,-0.2477,1
0.12598,-0.19064,1
0.60466,-0.038398,1
-0.33075,-0.33591,1
0.047383,-0.21564,1
0.21253,-0.16312,1
-0.022279,-0.2378,1
-0.2944,0.66556,1
-0.53067,-0.096396,1
-0.073297,0.17922,1
0.56565,0.039476,1
-0.66623,0.30889,1
0.054135,0.15135,1
-0.24632,0.21706,1
-0.12626,0.1908,1
-0.15399,0.094067,0
0.11796,-0.12811,0
-0.64287,0.49347,1
0.27004,-0.25236,1
-0.1885,0.12226,1
0.62206,-0.53994,1
0.3237,-0.32453,1
0.6506,-0.18235,1
-0.11745,-0.51641,1
0.32483,-0.32404,1
0.31718,0.34929,1
0.57799,-0.59496,1
-0.21526,-0.02989,1
-0.016176,0.13116,0
0.28796,0.37721,1
-0.44268,-0.21387,1
0.043151,0.17916,1
-0.13913,0.031692,0
0.66571,-0.29724,1
0.6246,-0.53535,1
0.43527,0.22271,1
0.056537,0.55573,1
0.58909,-0.58432,1
-0.030145,-0.57087,1
-0.087161,-0.08161,1
-0.14977,0.097774,0
-0.19717,0.23355,1
7.4188e-05,-0.33153,1
-0.34829,0.6665,1
0.10413,-0.62964,1
-0.00010055,-0.33103,1
-0.09669,-0.054309,0
0.57242,0.02733,1
0.046695,0.56151,1
-0.023597,0.25736,1
0.31894,0.0014926,1
0.32247,-0.0011459,1
-0.52335,0.63067,1
0.028876,0.21817,1
0.66226,-0.25496,1
0.18612,-0.22662,1
0.31411,0.0022741,1
0.43652,0.22122,1
0.31087,-0.0035125,1
-0.011837,-0.58069,1
0.21727,-0.17093,1
0.079293,-0.16446,0
0.59743,-0.022258,1
-0.37588,-0.28937,1
0.086907,-0.16237,0
0.19459,-0.13281,1
-0.036707,-0.19629,1
-0.14731,-0.05578,1
0.018535,0.11383,0
0.28173,0.38301,1
-0.3758,-0.28946,1
0.054452,0.15057,1
-0.11285,-0.020541,0
-0.14123,0.19951,1
0.32745,0.33919,1
-0.038377,0.23016,1
-0.61319,0.058843,1
0.01924,0.24733,1
-0.22033,0.17593,1
0.66629,-0.31062,1
-0.27823,-0.38623,1
0.46561,0.18568,1
-0.57532,0.5973,1
-0.22016,0.65757,1
-0.55139,-0.063747,1
0.15499,0.4893,1
-0.66643,0.35106,1
0.078897,0.54199,1
-0.65143,0.46508,1
-0.66101,0.41661,1
-0.042293,-0.56405,1
-0.0081616,0.29469,1
0.56703,0.03704,1
-0.60713,0.56299,1
0.0079257,0.28748,1
-0.13593,0.11044,0
0.6615,-0.24836,1
0.21531,-0.047598,1
-0.66648,0.34916,1
0.12694,-0.007835,0
-0.19777,0.13827,1
-0.12193,0.18831,1
0.22676,0.43183,1
-0.023879,0.25679,1
-0.53033,-0.096902,1
0.0097508,0.28028,1
-0.19656,0.13619,1
-0.06859,-0.090055,0
-0.044393,0.22033,1
-0.049977,0.1487,0
-0.015251,0.59415,1
-0.10262,-0.52653,1
-0.070354,-0.11269,1
0.58642,-0.58703,1
0.20359,-0.65476,1
-0.30725,0.30283,1
0.34008,0.32655,1
0.0022629,0.31417,1
-0.66528,0.28971,1
-0.0027884,0.31399,1
-0.29763,0.30318,1
0.30765,0.0034549,1
0.16955,0.47823,1
0.30976,-0.0037849,1
0.49546,-0.64217,1
0.014943,-0.13054,0
-0.044967,0.21942,1
-0.031177,0.13887,0
-0.11583,0.63336,1
0.033455,-0.23867,1
0.10016,-0.62833,1
-0.31717,-0.0017678,1
-0.32016,0.0015424,1
-0.66472,0.38314,1
0.28143,-0.66471,1
-0.18074,-0.042545,1
-0.19426,0.062023,1
-0.21816,0.24704,1
-0.27203,0.66395,1
-0.11972,-0.51483,1
-0.20589,0.15203,1
0.6154,-0.064435,1
0.66587,-0.30029,1
-0.11351,0.63264,1
0.64971,-0.17818,1
0.43753,0.22002,1
-0.50211,0.63972,1
0.052662,-0.15012,0
0.057945,0.094989,0
0.067731,0.54895,1
0.05138,-0.20956,1
0.042822,-0.60657,1
0.058909,0.1397,1
-0.1975,-0.036263,1
-0.23997,0.032725,1
-0.5832,0.59016,1
0.18052,-0.65021,1
-0.19268,-0.038042,1
-0.20892,0.051808,1
-0.24779,0.26688,1
-0.32001,0.66653,1
-0.10466,-0.52515,1
-0.23584,0.20078,1
-0.24061,0.26198,1
0.10505,0.52489,1
-0.58627,-0.00091277,1
-0.26428,0.24398,1
-0.067865,0.61673,1
-0.65905,0.22988,1
0.32186,-0.32293,1
0.60631,-0.042231,1
0.036989,-0.60405,1
0.32294,-0.32187,1
0.16659,-0.21463,1
0.54238,0.07827,1
-0.17058,-0.47744,1
0.21901,-0.17378,1
0.043897,-0.1455,0
0.083923,0.083067,1
0.15505,0.48925,1
0.024696,-0.25515,1
-0.030554,-0.57065,1
0.083792,0.082319,0
0.58134,0.010585,1
0.28705,-0.66511,1
-0.10027,-0.52809,1
-0.50354,-0.13563,1
-0.37621,0.66524,1
-0.60995,0.050882,1
-0.2749,-0.011179,1
-0.28969,0.0098686,1
-0.63831,0.50576,1
0.17322,-0.64861,1
0.19048,-0.22934,1
0.53888,0.083769,1
-0.12392,-0.51189,1
0.23092,-0.19299,1
-0.07051,0.61775,1
0.65158,-0.18707,1
-0.12871,-0.063506,1
-0.21259,0.049369,1
0.020374,-0.26411,1
-0.60057,0.57142,1
-0.043574,-0.17806,1
0.31944,-0.66652,1
0.21966,-0.24802,1
0.65512,-0.20558,1
-0.36141,-0.30465,1
0.018777,-0.2676,1
0.26408,-0.24369,1
-0.012348,-0.27063,1
-0.33682,0.66666,1
-0.65366,0.19767,1
0.063969,-0.15616,0
0.088893,0.080833,1
0.13351,0.50507,1
0.059608,-0.19763,1
0.017779,-0.59534,1
0.088062,0.072931,0
0.29486,-0.30103,1
0.17403,0.045132,1
-0.018083,0.59548,1
0.20806,-0.052383,1
0.28542,-0.274,1
0.42032,-0.66047,1
0.27526,-0.28634,1
0.23421,0.02345,1
0.17445,0.47443,1
0.24154,-0.031856,1
0.27093,-0.25362,1
0.32565,-0.66662,1
-0.047412,0.2156,1
0.17573,0.044472,1
0.26174,-0.021485,1
-0.5604,0.609,1
0.062369,0.13141,1
0.66667,-0.33202,1
0.22645,-0.25249,1
0.26578,0.013715,1
0.31559,0.35084,1
0.26049,-0.02208,1
0.23442,-0.19854,1
0.16809,-0.64745,1
-0.2117,-0.031139,1
-0.24189,0.031663,1
-0.52857,0.62813,1
0.070171,-0.61762,1
-0.23221,0.25632,1
0.0068767,0.58325,1
-0.51111,-0.12502,1
-0.25324,0.22758,1
-0.077853,0.17343,1
0.61974,-0.075795,1
-0.66472,0.3831,1
0.066397,0.12189,1
-0.26073,0.23876,1
-0.12591,0.1906,1
0.59728,-0.021941,1
-0.30948,-0.003106,1
0.27571,-0.015261,1
-0.58806,0.0026804,1
0.12915,-0.012217,0
-0.11949,-0.0070523,0
-0.56002,0.60928,1
-0.66447,0.27829,1
-0.26314,-0.014474,1
-0.23618,0.034866,1
-0.14501,0.20173,1
0.050392,0.55936,1
-0.39938,-0.26381,1
-0.18847,0.1222,1
-0.2744,0.66415,1
-0.58149,-0.010284,1
0.60337,-0.035444,1
0.035397,0.56795,1
0.65618,-0.44452,1
-0.3892,-0.27501,1
-0.33049,-0.00013735,1
-0.33074,0.0001287,1
-0.66627,0.35614,1
0.29676,-0.66569,1
0.55775,0.05313,1
0.45228,-0.65451,1
-0.017986,-0.1141,0
0.18126,0.042348,1
0.42551,0.23414,1
-0.31733,-0.34915,1
0.12422,-0.0024369,0
-0.056874,-0.14464,1
-0.51683,0.63367,1
-0.60797,0.56184,1
-0.036608,-0.10508,0
0.60669,-0.043104,1
-0.49368,-0.14912,1
0.16371,-0.085781,0
0.16779,-0.085388,1
-0.072168,-0.10851,1
0.46185,0.19039,1
-0.28334,0.66485,1
-0.15183,0.64349,1
-0.62246,0.53923,1
-0.0089489,0.29234,1
0.29446,0.0062649,1
0.30612,-0.0047297,1
-0.40195,0.6629,1
0.01174,0.27283,1
0.66657,-0.3446,1
-0.19703,0.65354,1
-0.42422,0.65986,1
0.59813,-0.023784,1
0.21911,-0.65741,1
-0.1475,-0.055702,1
0.17649,0.044178,1
0.49798,0.14329,1
-0.48558,-0.15993,1
0.11115,0.024034,0
-0.10257,-0.041854,0
-0.59675,0.57596,1
-0.66476,0.28216,1
0.6299,-0.10493,1
0.51553,-0.63424,1
-0.022189,-0.11205,0
0.015935,0.11511,0
0.086737,0.53698,1
-0.092839,-0.53301,1
0.031823,0.20978,1
-0.036446,-0.197,1
0.26344,0.39971,1
0.62903,-0.52675,1
0.66653,-0.3469,1
0.61696,-0.54851,1
0.45474,-0.65396,1
0.11549,-0.63325,1
0.14018,-0.19889,1
0.19856,0.035872,1
0.28429,0.38063,1
0.16949,-0.081021,1
0.16822,-0.086156,1
0.039196,-0.60501,1
0.0080046,0.58267,1
-0.65732,0.43876,1
-0.25519,0.66228,1
-0.65645,0.21329,1
-0.091473,-0.07968,1
-0.19314,0.06283,1
0.028471,-0.24781,1
-0.57477,0.59777,1
-0.074161,-0.10395,1
0.32727,-0.66664,1
0.12656,-0.19097,1
0.091529,0.079655,1
0.027771,0.57218,1
0.11837,-0.12769,0
0.18616,-0.65139,1
0.094089,0.059876,0
-0.26831,-0.012999,1
-0.041851,0.14443,0
0.29011,0.3752,1
-0.48354,-0.16262,1
0.035902,0.19848,1
-0.15655,0.064693,0
0.63868,-0.13386,1
0.0337,-0.6026,1
-0.02546,0.25363,1
0.12895,0.063402,1
0.050759,0.15973,1
0.21777,-0.046014,1
-0.36029,0.66611,1
0.62067,-0.54235,1
0.65405,-0.45434,1
0.0031339,-0.31247,1
-0.0027925,-0.31117,1
-0.44122,-0.21562,1
0.5898,-0.006211,1
0.28602,-0.66504,1
-0.071795,-0.088583,0
-0.12308,0.12293,0
-0.14171,0.19979,1
-0.25381,0.66213,1
0.055025,-0.61165,1
-0.060091,-0.13685,1
-0.13309,-0.061665,1
-0.17074,0.080015,1
-0.21449,0.24465,1
-0.32663,0.66663,1
0.007421,-0.59039,1
-0.17619,0.10052,1
0.56164,0.04648,1
-0.5367,0.62386,1
-0.30482,0.66607,1
-0.41943,-0.24117,1
0.53307,-0.62581,1
0.32912,-0.66665,1
0.66379,-0.27026,1
0.45087,-0.65483,1
0.38834,0.27594,1
0.64763,-0.47873,1
0.14629,-0.20248,1
-0.14313,0.10376,0
0.097145,-0.15048,0
-0.59317,0.57997,1
-0.23796,0.20411,1
0.5418,-0.62099,1
0.0029044,0.58526,1
-0.66066,0.24166,1
0.28672,-0.29484,1
0.14342,0.057375,1
-0.087055,0.62383,1
0.19251,-0.063288,1
0.26858,-0.25024,1
0.43453,-0.65811,1
-0.21528,0.047615,1
0.095817,-0.15199,0
-0.66666,0.33722,1
0.28493,-0.27333,1
-0.11459,-0.01699,0
0.64007,-0.50119,1
-0.14961,-0.054842,1
-0.22407,0.042062,1
0.016988,-0.27164,1
-0.61527,0.55117,1
-0.032927,-0.20669,1
0.32043,-0.66654,1
-0.5919,0.58136,1
-0.50544,-0.13299,1
-0.43621,-0.22159,1
-0.65296,0.194,1
0.16742,-0.21513,1
-0.080337,0.17034,1
-0.075079,0.16216,0
0.11407,-0.13212,0
-0.39725,0.66341,1
0.45013,-0.65499,1
0.074061,0.54503,1
-0.57045,0.60136,1
0.0057917,-0.12591,0
0.11249,0.070437,1
0.28215,0.38262,1
-0.18088,-0.46941,1
0.099958,0.047369,0
-0.034996,-0.20096,1
-0.24309,-0.020578,1
-0.024528,0.13544,0
0.29925,0.36656,1
-0.46877,-0.18168,1
0.041773,0.18277,1
-0.14748,0.047667,0
0.24198,0.020933,1
0.090219,0.53472,1
0.25541,-0.024562,1
0.44212,-0.65666,1
-0.66639,0.3524,1
-0.16282,-0.48338,1
0.058162,-0.15305,0
0.23125,0.024429,1
0.43031,0.22854,1
-0.21962,-0.43787,1
0.15222,-0.056606,0
-0.022832,-0.2361,1
-0.35171,0.66641,1
-0.66658,0.34424,1
-0.28779,0.010551,1
0.66618,-0.35867,1
0.10521,-0.14155,0
0.22861,-0.18931,1
-0.091521,-0.065412,0
-0.64246,0.14782,1
-0.25776,-0.016056,1
-0.29655,0.0075556,1
0.053937,-0.20577,1
-0.65878,0.22802,1
-0.060363,-0.1362,1
0.61698,-0.54847,1
-0.22801,0.25353,1
-0.07344,0.61886,1
-0.43143,-0.22723,1
-0.24458,0.21438,1
0.05827,-0.15311,0
0.52746,0.10122,1
-0.31234,-0.354,1
0.13453,-0.11177,0
0.17134,-0.091817,1
-0.034177,-0.20322,1
-0.59961,0.57259,1
-0.61569,0.06516,1
-0.16845,0.081873,1
0.14781,-0.099525,0
-0.66579,0.36713,1
0.18902,-0.12316,1
-0.16469,0.079714,0
0.66361,-0.39537,1
-0.20491,0.23848,1
0.050816,0.55911,1
-0.50342,-0.1358,1
-0.23546,0.20018,1
-0.088349,-0.081077,1
0.24635,0.019549,1
0.52587,0.10359,1
-0.45993,-0.19279,1
0.13068,-0.015226,0
-0.084833,-0.08002,0
0.0053902,-0.30373,1
-0.66073,0.2422,1
-0.006345,-0.29411,1
0.43719,-0.65762,1
0.65939,-0.42713,1
0.15396,-0.64403,1
-0.28178,-0.0093624,1
-0.0010114,0.12351,0
0.36774,0.29802,1
-0.51486,-0.11967,1
0.054728,0.14989,1
-0.15024,0.052885,0
0.18438,-0.22554,1
0.16484,0.048728,1
0.13227,0.50596,1
0.17384,-0.077528,1
0.17537,-0.099062,1
0.2151,-0.65676,1
-0.48515,0.64565,1
-0.50817,-0.12917,1
0.096216,-0.17379,1
0.18226,0.041965,1
0.30828,0.35793,1
0.11195,-0.13434,0
-0.056195,-0.55593,1
0.14693,-0.046622,0
-0.19471,0.232,1
0.082663,0.53959,1
-0.51353,-0.12157,1
-0.23049,0.19231,1
-0.32204,0.0012178,1
0.61494,-0.063266,1
0.23258,-0.036951,1
-0.59643,0.020102,1
0.13851,-0.030477,0
-0.11659,-0.012921,0
-0.321,-0.34555,1
0.36537,-0.66588,1
-0.23976,0.26141,1
0.078082,0.5425,1
-0.5704,-0.030999,1
-0.26247,0.24133,1
-0.26895,0.018171,1
0.097368,-0.15023,0
0.24786,-0.21941,1
-0.092707,-0.062851,0
-0.65311,0.19477,1
0.66194,-0.40978,1
0.30494,-0.30893,1
0.17028,0.04659,1
-0.041615,0.60605,1
0.20783,-0.052542,1
0.43701,-0.65765,1
0.29821,-0.29118,1
0.14323,-0.20068,1
0.24228,0.020836,1
0.3667,0.29911,1
0.21017,-0.05097,1
-0.023827,-0.57432,1
0.18278,-0.11223,1
0.33063,-0.33076,1
-0.038122,0.23059,1
0.047837,0.099737,0
0.15972,-0.070588,0
0.1676,-0.08257,1
-0.32455,0.66661,1
0.33003,-0.32985,1
0.52661,-0.6291,1
0.00654,-0.29981,1
-0.0064003,-0.29387,1
-0.56737,-0.03643,1
0.59998,-0.57214,1
0.12738,-0.19145,1
0.28275,0.0091132,1
0.442,0.21468,1
0.25744,-0.023562,1
-0.12194,-0.51328,1
0.18531,-0.11667,1
-0.083678,-0.083178,1
0.049437,0.098981,0
0.26691,0.39657,1
-0.29424,-0.37131,1
0.066318,0.12208,1
-0.083509,-0.082945,0
-0.59759,0.022618,1
0.46476,-0.65151,1
-0.24081,-0.021308,1
-0.2318,0.037408,1
-0.20132,0.23618,1
-0.13936,0.6402,1
-0.29445,-0.37111,1
-0.21252,0.16311,1
-0.31953,0.32093,1
0.0069668,0.5832,1
-0.62087,0.078871,1
-0.32107,0.31969,1
0.16368,-0.21287,1
0.2185,0.028759,1
0.29588,0.36976,1
0.19861,-0.05891,1
0.071705,-0.6182,1
0.18545,-0.11692,1
0.24043,0.42008,1
0.50502,-0.6386,1
0.6084,-0.56125,1
-0.32325,-0.34334,1
0.01604,0.57848,1
-0.6632,0.26399,1
0.45008,0.20493,1
0.57962,-0.5935,1
0.61935,-0.074765,1
0.31188,-0.66633,1
-0.11606,-0.068897,1
0.089225,0.080684,1
0.37578,0.28948,1
-0.39309,-0.27075,1
0.085698,0.078114,0
-0.096525,-0.054662,0
0.023078,-0.13469,0
0.23498,0.023197,1
0.46093,0.19155,1
-0.29435,-0.37121,1
0.14534,-0.043595,0
-0.0417,-0.18296,1
0.66662,-0.32525,1
-0.2031,-0.45157,1
0.43611,0.2217,1
0.58007,-0.59309,1
-0.051342,-0.098084,0
0.017537,0.11432,0
0.14221,0.49877,1
-0.1736,-0.4751,1
0.040673,0.18567,1
-0.062245,-0.1317,1
-0.033872,0.23793,1
0.65813,-0.22373,1
0.32411,-0.00089204,1
-0.5741,0.59834,1
0.0394,0.18905,1
0.32098,0.0011943,1
0.19206,-0.23033,1
